Vehicle_Title,Ratings,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,highway MPG,city mpg,Popularity,MSRP,"Vehicle Style ",Clean_rev,FeaturesDiscussed,Sentiment,Compound_Score
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",this diesel rocks the diesel engine is truly the best everyday engine for this suv if you are test driving one of these put the transmission in ds and  gear at about  mph and hit the throttle the torque moves this vehicle with authority that the gas non  engines just cannot muster i managed  mpg on a  mile trip which beats a coworkers lexus  hybrid and the  is much more engaging to drive than the rx i may be in the minority but i think the diesel engine sound is pretty cool and i dig the sound when accelerating with the windows down you will turn some heads in parking lots when they hear that growl and turbo spool up ,"['diesel rocks', 'diesel engine', '  engines', 'mile trip', 'coworkers hybrid', '  hybrid', 'diesel engine', 'engine sound', 'parking lots']",Positive,0.9152
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",great diesel suv a great car with very good handling do not feel like driving a big vehicle awesome performance the idrive is good the parking feature is fantastic mileage is good so far we just ordered and got it a week ago the panoramic moon roof is cool the dashboard and the new navigation system hard drive based are very user friendly very sharp steering and fantastic brakes definitely a very nice car and worth the price we paid for it ,"['diesel suv', 'parking feature', 'moon roof', 'navigation system']",Positive,0.9902
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",great car this is a brand new    and it is awesome the handling is very good idrive is fantastic and the navigation panel is very user friendly there is nothing to complain about this car definitely a good purchase for the price the parking feature is extremely good when you press the parking switch when you are driving all the cameras around the car would turn and it clearly shows you whether you parked on the side line etc it is cool pick up is very good brakes are very sharp,"['navigation panel', 'parking feature', 'parking switch', 'side line']",Positive,0.9887
2011 BMW X5 SUV xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 8A),1.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",wrost car do not buy  i bought new car   around  miles water plump replaced  yesterday transmission soddenly died  friends own  all have similarly issues  one wordsdo not buy bmw  it is junk,[],Neutral,-0.128
2011 BMW X5 SUV xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 8A),1.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",sudden untimely death we purchased our  bmw  suv in  with  miles and maintained it meticulously to approximately  miles when the engine had a total catastrophic failure in long boat key florida  the vehicle was towed initially to a bmw repair shop tuffys  kudos to them and then bmw of sarasota where it sits today  total catastrophic failure suddenly wheels locked engine died could not be restarted was completely unexpected for a well maintained luxury vehicle with only  miles,"['  suv', 'bmw shop', 'repair shop', 'shop tuffys', 'luxury vehicle']",Negative,-0.9534
2011 BMW X5 SUV xDrive35i Premium 4dr SUV AWD (3.0L 6cyl Turbo 8A),1.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",maintenance nightmare list is long over  is oem part failures only one item because it was under a factory recall was the  transmission my favorite is when i start to describe the problem and the service manager finishes my statement with the issue and has a quote to repair it before he ends his statement what a joke i moved away from the dealer and to a certified aftermarket service shop they are not much better general where and tear items i understand however to get too those general where and tear items like a oil pump seal  fixed for  or shockstrut mount bushings  pr  because of the disassembly required is bs i have had friends quite a few actually who like the car looked into them and were actually going to buy them until i gave them my list of repairs not one purchased i feel in doing so i am doing a customer service for them every single time all i do is lay out my receipt book the feedback on the issues i get in writing from the customer service managers and lead techs and let bmw do their own sales pitch,"['maintenance nightmare', 'nightmare list', 'part failures', 'factory recall', 'service manager', 'aftermarket service', 'service shop', 'oil pump', 'pump seal', 'shockstrut bushings', 'mount bushings', 'customer service', 'receipt book', 'customer service', 'service managers', 'sales pitch']",Positive,0.6362
2011 BMW X5 SUV xDrive35i Premium 4dr SUV AWD (3.0L 6cyl Turbo 8A),1.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",nice drive but very unreliable beware i bought my  new in  it has had light use only  miles i have thousands on repairs plus more than  on regular service items post warranty the warranty ran out in four years at  my only complaint during the warranty  was the battery getting low in cold weather bmw did not fix this problem see the current list of repairs needed after the  comfort door handles replaced  flat battery  battery replaced  including programming before the item  leaking casing on oil filter mount  steering rack  valvetronic motor and shaft  timing gear pulleys   these are plastic and whine after ’ thrust arm bushings  hand brake electronic switch  water pump    replacement comfort entry key plus programming  tires run flats last around ’ miles and are  each time they get very noisy when replacement is getting near if you get a puncture the tire cannot be repaired officially and they must be replaced in pairs due to the xdrive systembmw will not replace break pads without rotors front is  and rear is  drive transfer box oil and filter change is  ’ miles service was  including the spark plugs and timing belts the spark plugs are  each without laborthe ultimate driving machine not quite maybe if you are in the bmw service businessdepreciation  is shocking  to  in four years even with low miles after six years you cannot give it awaymy advice is if you must have the bmw  make sure to sell it before the manufacturers warranty runs out  it’s actually is a great drive but not worth the hassle or high cost of ownership ,"['service items', 'post warranty', 'comfort door', 'door handles', 'leaking casing', 'oil filter', 'filter motor', 'timing pulleys', 'gear pulleys', 'arm bushings', '  hand', 'hand switch', 'replacement entry', 'comfort entry', 'entry key', '  tires', 'break pads', 'drive transfer', '  oil', 'transfer oil', 'box oil', 'filter change', 'miles service', 'spark plugs', 'spark plugs', 'bmw service', 'service businessdepreciation', 'awaymy advice', 'manufacturers warranty']",Positive,0.3662
2011 BMW X5 SUV xDrive35i Premium 4dr SUV AWD (3.0L 6cyl Turbo 8A),2.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",nice looking butwouldnt buy another one we bought this used cpo nice to have factory paid service  yr  miles but bmw wont give you a free maintenance oil change till  miles this oil change interval is not good for a hard working  cylinder turbo engine i ended up paying for the oil changes every  miles as i felt necessary for a  vehicle brake service under bmw dime doesnt replace rotors just pads yet try to have a brake service performed by bmw just changing pads is not allowed they wont  ok lets go to reliability absolutely horrific i have owned over  cars in my lifetime this being the worst  the car was in the shop last year over  months from transmission issues to other things the front suspension is designed to fail at  miles so plan on putting money in to it thankfully we purchased an extended warranty for  months and additional  yrs the nav must be updated yearly run flat tires dont last more than  miles at a cost of  every  months the ride is stiff even when switching from run flats to conventional tires i get so many compliments on this sav but omg what a maintenance nightmare bmw hourly repair rate is  per hour wont buy another one,"['maintenance change', 'oil change', 'oil change', 'change interval', 'cylinder engine', 'turbo engine', 'oil changes', '  miles', 'vehicle service', 'brake service', 'bmw dime', 'brake service', 'transmission issues', 'maintenance nightmare', 'repair rate']",Negative,-0.8768
2011 BMW X5 SUV xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 8A),3.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",transfer case problem of the  bmw  my bmw   mileage only  i went to the dealer for driveshaft recall fix dealer told me that in my bmw transfer case leak oil and needs replacement seal soon cost is  and i accepted they also told me when they removed the seals to replace the seals they saw that the leak was coming from the transfer box control unit not just the seals the root cause of the excessive leak is the control unit  this repair would be  and up i am wounding is that  car is the biggest piece of garbage available at this time,"['transfer case', 'case problem', 'recall fix', 'driveshaft dealer', 'fix dealer', 'bmw transfer', 'transfer case', 'case leak', 'leak oil', 'replacement seal', 'transfer control', 'box control', 'control unit', 'root cause', 'control unit']",Negative,-0.7783
2011 BMW X5 SUV xDrive35i Premium 4dr SUV AWD (3.0L 6cyl Turbo 8A),1.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",buyer beware this car is the biggest piece of garbage available at this time if you like driving loaner cars and having your vehicle in the shop for extended periods of time then this is the vehicle for you bmw should be ashamed of themselves even the employees agree that this vehicle is a pos i have owned it for  months and in that time it has been in the shop for  months over  later and i now feel safe to get rid of it prior to this i could not in good faith have turned this vehicle over to anybody as it was not roadworthy and it took  to get it to where it wouldnt lose power when accelerating i was almost killed in this pos bmw you need to get your act together and recall all of the  fix them so they are safe at your cost i have spoken to  owners of this pos and they have all had the exact same problems looking into class action suit against bmw for the safety or you and your family do not even consider buying this vehicle with all this said buyer beware of grubbs infiniti grapevine they will promise you anything and never follow through never purchase a vehicle from and this dealership they are dishonest will sell you an unsafe unroadworthy care without a thought abuse women thinking they have no brain and no insight to the buying a vehicle or the maintenance of,"['loaner cars', '  owners', 'class action', 'action suit', 'infiniti grapevine', 'thought women', 'abuse women']",Positive,0.2834
2011 BMW X5 SUV xDrive35i Premium 4dr SUV AWD (3.0L 6cyl Turbo 8A),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",great ride excellent car expensive repair,[],Positive,0.8316
2011 BMW X5 SUV xDrive50i 4dr SUV AWD (4.4L 8cyl Turbo 8A),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV", bmw   has been a great sav so far apart from regular maintenance no issues knock on wood,[],Positive,0.4404
2011 BMW X5 SUV xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 8A),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",greate ,[],Neutral,0.0
2011 BMW X5 SUV xDrive50i 4dr SUV AWD (4.4L 8cyl Turbo 8A),1.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",by all means stay away from the   bought this vehicle with only  mile on it and by far has been the worst reliable vehicle i have ever owned mind you this is my wife suv not even a month of owning it and maybe around a thousand mile my low oil light indicator turns on but there is still another  miles until next oil change so decided to do an additional oil change at my expense since bmw refused to do one for me at about  miles again going to austin for the weekend from houston and my low oil light come back on again took it back to the dealer and they added over  quarts of oil i asked them why the oil consumption and their response was its normal a month or two rolls out and the aux pump goes out no problem since its still under warranty and your driving on a brand new loner car for  weeks since they were on backorder from germany a couple of month go by without any issues and then the high battery consumption light come they replaced the battery and a couple of module and returned the vehicle back in a couple of day no problem a couple of months go by again and bam the battery light come back again took it back to the dealer they kept the vehicle for over a month this time saying they couldnt find the issue and when they finally did it turned out to be a right front door handle that would not dormant happy to get the vehicle back when i get a letter from bmw about a big campaignanother word for a recall and to bring the vehicle in to the dealer brought the vehicle to the dealer and they tell me that it will stay in the shop for a couple of weeks since its a big campaign for injector vacuum system etc so again they kept vehicle at the dealer for a month im beginning to get aggravated  with vehicle already and am thinking of replacing it already but instead decided to keep it after all its a very nice suv mpackaged with all the bells and whittles just about  weeks ago we decided to take a road trip for spring break and drive to california long story short we broke down in between bakersfield and san jose ruined our vacation and cost me over  in unexpected repairs bill the starter went out the coils went out and this is only with just a little over  miles folks i love bmw having and owing      and now the   by all means  stay away from the  ,"['wife suv', 'oil light', 'light indicator', '  miles', 'oil change', 'oil change', 'oil light', 'oil consumption', 'aux pump', 'loner car', 'battery consumption', 'consumption light', 'battery light', 'campaignanother word', 'injector vacuum', 'vacuum system', 'road trip', 'spring break', 'repairs bill', '  miles', 'miles folks']",Negative,-0.8881
